Gene	Gene_ID	index
hFIZ	ENSG00000162998	4879
C14orf155	ENSG00000189139	4880
DKFZP434F1017	ENSG00000189139	4880
SNL	ENSG00000075618	4881
FLJ38511	ENSG00000075618	4881
RP30	ENSG00000186765	4882
RFSN	ENSG00000186765	4882
MGC3213	ENSG00000105255	4883
MIR1	ENSG00000105255	4883
CSDUFD1	ENSG00000106701	4884
CCDC10	ENSG00000106701	4884
FSD1NL	ENSG00000106701	4884
FSD1CL	ENSG00000106701	4884
SPRYD1	ENSG00000186628	4885
RP11-127F21	ENSG00000186628	4885
ODG1	ENSG00000170820	4886
FSHRO	ENSG00000170820	4886
LGR1	ENSG00000170820	4886
FLJ35989	ENSG00000150667	4887
FLJ34780	ENSG00000188738	4888
FS	ENSG00000134363	4889
FRP	ENSG00000163430	4890
FSL1	ENSG00000163430	4890
tsc36	ENSG00000163430	4890
FLRG	ENSG00000070404	4891
FSRP	ENSG00000070404	4891
KIAA1061	ENSG00000053108	4892
DKFZp566D234	ENSG00000168843	4893
KIAA1263	ENSG00000168843	4893
FONG	ENSG00000226124	4894
FTHL6	ENSG00000167996	4895
FTH	ENSG00000167996	4895
PLIF	ENSG00000167996	4895
PIG15	ENSG00000167996	4895
FHC	ENSG00000167996	4895
CT38	ENSG00000132446	4896
MGC71996	ENSG00000087086	4897
NBIA3	ENSG00000087086	4897
MtF	ENSG00000181867	4898
KIAA1752	ENSG00000140718	4899
MGC5149	ENSG00000140718	4899
ALKBH9	ENSG00000140718	4899
MRX9	ENSG00000068438	4900
MRX44	ENSG00000068438	4900
JM23	ENSG00000068438	4900
CDLIV	ENSG00000068438	4900
SPB1	ENSG00000068438	4900
TRM7	ENSG00000068438	4900
TRMT7	ENSG00000068438	4900
FUBP	ENSG00000162613	4902
FBP3	ENSG00000107164	4903
MGC1314	ENSG00000001036	4904
dJ20N2.5	ENSG00000001036	4904
FLJ39408	ENSG00000157353	4905
MGC51029	ENSG00000069509	4906
HCBP6	ENSG00000165775	4907
DC44	ENSG00000165775	4907
C10orf125	ENSG00000148803	4908
FLJ26016	ENSG00000148803	4908
FucU	ENSG00000148803	4908
FucM	ENSG00000148803	4908
PCSK3	ENSG00000140564	4909
FUR	ENSG00000140564	4909
PACE	ENSG00000140564	4909
SPC1	ENSG00000140564	4909
ALS6	ENSG00000089280	4910
TLS	ENSG00000089280	4910
FUS1	ENSG00000089280	4910
hnRNP-P2	ENSG00000089280	4910
HNRNPP2	ENSG00000089280	4910
H	ENSG00000174951	4911
HSC	ENSG00000174951	4911
SE	ENSG00000176920	4912
sej	ENSG00000176920	4912
Se2	ENSG00000176920	4912
SEC2	ENSG00000176920	4912
LE	ENSG00000171124	4913
CD174	ENSG00000171124	4913
CD15	ENSG00000196371	4914
FCT3A	ENSG00000196371	4914
ELFT	ENSG00000196371	4914
FUC-TIV	ENSG00000196371	4914
FUC-TV	ENSG00000130383	4915
FT1A	ENSG00000156413	4916
FucT-VI	ENSG00000156413	4916
FLJ40754	ENSG00000156413	4916
Fuc-TIX	ENSG00000172461	4917
MGC33202	ENSG00000196968	4918
FLJ22688	ENSG00000010361	4919
Fy	ENSG00000010361	4919
CPLANE3	ENSG00000010361	4919
FRDA	ENSG00000165060	4920
FA	ENSG00000165060	4920
FARR	ENSG00000165060	4920
X25	ENSG00000165060	4920
CyaY	ENSG00000165060	4920
FMR1L2	ENSG00000129245	4921
PLM	ENSG00000266964	4922
ATP1G1	ENSG00000137731	4923
HOMG2	ENSG00000137731	4923
MGC12372	ENSG00000137731	4923
PLML	ENSG00000089356	4924
MAT-8	ENSG00000089356	4924
CHIF	ENSG00000150201	4925
OIT2	ENSG00000089327	4926
FLJ13335	ENSG00000163820	4927
ZFYVE7	ENSG00000163820	4927
SYN	ENSG00000010810	4928
MGC45350	ENSG00000010810	4928
DKFZp761B1514	ENSG00000122068	4929
UIF	ENSG00000122068	4929
DKFZp564G072	ENSG00000157240	4930
EVR1	ENSG00000174804	4931
CD344	ENSG00000174804	4931
C2orf31	ENSG00000163251	4932
HFZ5	ENSG00000163251	4932
DKFZP434E2135	ENSG00000163251	4932
Hfz6	ENSG00000164930	4933
FzE3	ENSG00000155760	4934
CD349	ENSG00000188763	4935
CD350	ENSG00000111432	4936
HCDH1	ENSG00000105325	4937
HCDH	ENSG00000105325	4937
FZR	ENSG00000105325	4937
FZR2	ENSG00000105325	4937
KIAA1242	ENSG00000105325	4937
CDC20C	ENSG00000105325	4937
KIAA1333	ENSG00000092140	4938
FLJ20333	ENSG00000092140	4938
PHF7B	ENSG00000092140	4938
HDH-VIII	ENSG00000145907	4939
G3BP	ENSG00000145907	4939
KIAA0660	ENSG00000138757	4940
G6PT	ENSG00000131482	4941
GSD1a	ENSG00000131482	4941
IGRP	ENSG00000152254	4942
UGRP	ENSG00000141349	4943
G6PD1	ENSG00000160211	4944
KIAA0571	ENSG00000033327	4945
MM46	ENSG00000170296	4946
ATG8A	ENSG00000170296	4946
gec1	ENSG00000139112	4947
APG8L	ENSG00000139112	4947
ATG8L	ENSG00000139112	4947
ATG8B	ENSG00000139112	4947
GEF2	ENSG00000034713	4948
ATG8	ENSG00000034713	4948
GATE16	ENSG00000034713	4948
GATE-16	ENSG00000034713	4948
ATG8C	ENSG00000034713	4948
hGB1a	ENSG00000204681	4949
GPRC3A	ENSG00000204681	4949
GPR51	ENSG00000136928	4950
HG20	ENSG00000136928	4950
GABABR2	ENSG00000136928	4950
GPRC3B	ENSG00000136928	4950
E4TF1A	ENSG00000154727	4951
NFT2	ENSG00000154727	4951
NRF2	ENSG00000154727	4951
E4TF1-60	ENSG00000154727	4951
NRF2A	ENSG00000154727	4951
E4TF1-47	ENSG00000104064	4952
GABPB	ENSG00000104064	4952
MGC29891	ENSG00000143458	4953
EJM5	ENSG00000022355	4954
THETA	ENSG00000147402	4955
GAD	ENSG00000128683	4956
GAD65	ENSG00000136750	4957
DDIT1	ENSG00000116717	4958
GADD45	ENSG00000116717	4958
MYD118	ENSG00000099860	4959
GADD45BETA	ENSG00000099860	4959
DKFZP566B133	ENSG00000099860	4959
DDIT2	ENSG00000130222	4960
GADD45gamma	ENSG00000130222	4960
GRP17	ENSG00000130222	4960
CR6	ENSG00000130222	4960
PLINP-1	ENSG00000179271	4961
MGC4667	ENSG00000179271	4961
MGC4758	ENSG00000179271	4961
CKBBP2	ENSG00000179271	4961
PRG6	ENSG00000179271	4961
Plinp1	ENSG00000179271	4961
CRIF1	ENSG00000179271	4961
CKbetaBP2	ENSG00000179271	4961
CT4.1	ENSG00000205777	4962
GAGE2	ENSG00000189064	4963
CT4.2	ENSG00000189064	4963
GAGE8	ENSG00000240257	4964
OTTHUMG00000024136	ENSG00000215274	4966
OTTHUMG00000024142	ENSG00000236737	4967
OTTHUMG00000024144	ENSG00000237671	4968
OTTHUMG00000024145	ENSG00000227488	4969
OTTHUMG00000024146	ENSG00000216649	4970
OTTHUMG00000024147	ENSG00000236362	4971
OTTHUMG00000024148	ENSG00000215269	4972
OTTHUMG00000024149	ENSG00000224902	4973
GAGE7B	ENSG00000241465	4974
OTTHUMG00000067390	ENSG00000241465	4974
GAGE11	ENSG00000224659	4975
OTTHUMG00000024137	ENSG00000224659	4975
GAGE12A	ENSG00000237597	4976
OTTHUMG00000024138	ENSG00000237597	4976
DNAJC26	ENSG00000178950	4977
GALN	ENSG00000069482	4978
GMAP	ENSG00000069482	4978
GAL-GMAP	ENSG00000069482	4978
GLNN	ENSG00000069482	4978
CST	ENSG00000128242	4979
GP3ST	ENSG00000154252	4980
FLJ12116	ENSG00000197093	4982
SDR1E1	ENSG00000117308	4983
GALK	ENSG00000108479	4984
GAS	ENSG00000141012	4986
GALNAC6S	ENSG00000141012	4986
GalNAc-T1	ENSG00000141429	4987
GalNAc-T2	ENSG00000143641	4988
GalNAc-T3	ENSG00000115339	4989
HHS	ENSG00000115339	4989
HFTC	ENSG00000115339	4989
GalNAc-T4	ENSG00000257594	4990
GalNAc-T5	ENSG00000136542	4991
GalNAc-T6	ENSG00000139629	4992
GALNAC-T7	ENSG00000109586	4993
GALNAC-T8	ENSG00000130035	4994
GALNAC-T9	ENSG00000182870	4995
GalNAc-T10	ENSG00000164574	4996
GalNAc-T11	ENSG00000178234	4997
GalNAc-T12	ENSG00000119514	4998
KIAA1918	ENSG00000144278	4999
GalNAc-T13	ENSG00000144278	4999
GalNac-T10	ENSG00000158089	5000
FLJ12691	ENSG00000158089	5000
GalNac-T14	ENSG00000158089	5000
GALNTL2	ENSG00000131386	5001
pp-GalNAc-T15	ENSG00000131386	5001
GALNTL1	ENSG00000100626	5002
KIAA1130	ENSG00000100626	5002
GalNAc-T16	ENSG00000100626	5002
GALNTL4	ENSG00000110328	5003
MGC71806	ENSG00000110328	5003
GalNAc-T18	ENSG00000110328	5003
GalNAc-T5L	ENSG00000106648	5004
GALNT17	ENSG00000174473	5005
GalNAc-T6L	ENSG00000174473	5005
GALNR1	ENSG00000166573	5006
GALNR	ENSG00000166573	5006
GALNR2	ENSG00000182687	5007
PIG2	ENSG00000130005	5008
TP53I2	ENSG00000130005	5008
GAN1	ENSG00000261609	5009
KLHL16	ENSG00000261609	5009
GluII	ENSG00000089597	5010
G2AN	ENSG00000089597	5010
KIAA0088	ENSG00000089597	5010
GIIA	ENSG00000089597	5010
B-50	ENSG00000172020	5011
PP46	ENSG00000172020	5011
GAPD	ENSG00000111640	5012
GAPDS	ENSG00000105679	5013
GAPDH-2	ENSG00000105679	5013
GAPD2	ENSG00000105679	5013
C5orf29	ENSG00000175857	5014
FLJ33641	ENSG00000175857	5014
DKFZP434C212	ENSG00000165219	5015
KIAA1521	ENSG00000165219	5015
NOLA1	ENSG00000109534	5016
DKFZp761J1523	ENSG00000136895	5017
bA356B19.1	ENSG00000136895	5017
CMT2D	ENSG00000106105	5018
GlyRS	ENSG00000106105	5018
DSMAV	ENSG00000106105	5018
PRGS	ENSG00000159131	5019
PGFT	ENSG00000159131	5019
GARS-AIRS-GART	ENSG00000159131	5019
GAR22	ENSG00000185340	5020
GAR17	ENSG00000132139	5021
AXLLG	ENSG00000183087	5022
AXSF	ENSG00000183087	5022
FLJ34709	ENSG00000183087	5022
DKFZp666G247	ENSG00000183087	5022
KIAA0394	ENSG00000007237	5023
MGC1348	ENSG00000007237	5023
GAS11	ENSG00000141013	5024
DRC4	ENSG00000141013	5024
GF1	ENSG00000102145	5026
ERYF1	ENSG00000102145	5026
NFE1	ENSG00000102145	5026
GATA-1	ENSG00000102145	5026
NF-E1	ENSG00000102145	5026
NFE1B	ENSG00000179348	5027
HDR	ENSG00000107485	5028
bB379O24.1	ENSG00000130700	5029
GATAS	ENSG00000130700	5029
ODAG	ENSG00000157259	5030
RG083M05.2	ENSG00000157259	5030
FLJ22489	ENSG00000157259	5030
p66alpha	ENSG00000167491	5031
P66beta	ENSG00000143614	5032
FLJ37000	ENSG00000257218	5033
15E1.2	ENSG00000257218	5033
gatC	ENSG00000257218	5033
AGAT	ENSG00000171766	5034
GLUC	ENSG00000177628	5035
GBA1	ENSG00000177628	5035
SPG46	ENSG00000070610	5036
KIAA1605	ENSG00000070610	5036
AD035	ENSG00000070610	5036
DKFZp762K054	ENSG00000070610	5036
KLrP	ENSG00000249948	5037
KIAA0248	ENSG00000107862	5038
ARF1GEF	ENSG00000107862	5038
UDP-GalNAc	ENSG00000148288	5039
MGC44848	ENSG00000148288	5039
FLJ10961	ENSG00000117226	5040
Mpa2	ENSG00000162654	5041
DKFZp686G0786	ENSG00000183347	5042
FLJ38822	ENSG00000213512	5043
GBP4L	ENSG00000213512	5043
VDBP	ENSG00000145321	5044
hDBP	ENSG00000145321	5044
GCL	ENSG00000115271	5045
KBL	ENSG00000100116	5046
FLJ22035	ENSG00000179562	5047
GCC88	ENSG00000179562	5047
GCC1P	ENSG00000179562	5047
MGC20706	ENSG00000179562	5047
GCC185	ENSG00000135968	5048
KIAA0336	ENSG00000135968	5048
ACAD5	ENSG00000105607	5049
TCF9	ENSG00000005436	5050
C2orf3	ENSG00000005436	5050
DNABF	ENSG00000005436	5050
GCF	ENSG00000005436	5050
GLP1	ENSG00000115263	5051
GLP2	ENSG00000115263	5051
GRPP	ENSG00000115263	5051
GLP-1	ENSG00000115263	5051
GGR	ENSG00000215644	5052
GCH	ENSG00000131979	5053
DYT5	ENSG00000131979	5053
DYT14	ENSG00000131979	5053
GTPCH1	ENSG00000131979	5053
DYT5a	ENSG00000131979	5053
GFRP	ENSG00000137880	5054
HsT16933	ENSG00000137880	5054
MODY2	ENSG00000106633	5055
HK4	ENSG00000106633	5055
GLCLC	ENSG00000001084	5056
GLCL	ENSG00000001084	5056
GCS	ENSG00000001084	5056
GLCLR	ENSG00000023909	5057
GCMA	ENSG00000137270	5058
hGCMa	ENSG00000137270	5058
GCMB	ENSG00000124827	5059
hGCMb	ENSG00000124827	5059
NACGT2	ENSG00000187210	5060
C2GNT	ENSG00000187210	5060
NAGCT2	ENSG00000187210	5060
NACGT1	ENSG00000111846	5061
II	ENSG00000111846	5061
GCNT5	ENSG00000111846	5061
CCAT	ENSG00000111846	5061
IGNT	ENSG00000111846	5061
NAGCT1	ENSG00000111846	5061
bA421M1.1	ENSG00000111846	5061
bA360O19.2	ENSG00000111846	5061
ULG3	ENSG00000111846	5061
C2GnT-M	ENSG00000140297	5062
C2/4GnT	ENSG00000140297	5062
C2GnT2	ENSG00000140297	5062
C2GNT3	ENSG00000176928	5063
C20orf105	ENSG00000124091	5064
dJ1153D9.2	ENSG00000124091	5064
GCET2	ENSG00000174500	5065
MGC40441	ENSG00000174500	5065
HGAL	ENSG00000174500	5065
C1orf150	ENSG00000169224	5066
FLJ44728	ENSG00000169224	5066
CMT4A	ENSG00000104381	5067
CMT4	ENSG00000104381	5067
CMT2K	ENSG00000104381	5067
FLJ20142	ENSG00000196505	5068
dJ776P7.1	ENSG00000196505	5068
MACROD3	ENSG00000196505	5068
MIR16	ENSG00000006007	5069
BMP-9	ENSG00000128802	5070
BMP9	ENSG00000128802	5070
CDMP1	ENSG00000125965	5071
BMP14	ENSG00000125965	5071
SGM1	ENSG00000156466	5072
BMP13	ENSG00000156466	5072
KFS	ENSG00000156466	5072
KFS1	ENSG00000156466	5072
BMP12	ENSG00000143869	5073
BMP-3b	ENSG00000107623	5074
BMP-11	ENSG00000135414	5075
PLAB	ENSG00000130513	5076
MIC-1	ENSG00000130513	5076
MIC1	ENSG00000130513	5076
NAG-1	ENSG00000130513	5076
PTGFB	ENSG00000130513	5076
MRX48	ENSG00000203879	5077
MRX41	ENSG00000203879	5077
GDIL	ENSG00000203879	5077
RABGDIA	ENSG00000203879	5077
XAP-4	ENSG00000203879	5077
OPHN2	ENSG00000203879	5077
FLJ41411	ENSG00000203879	5077
RABGDIB	ENSG00000057608	5078
HFB1-GDNF	ENSG00000168621	5079
FLJ37451	ENSG00000153982	5080
GDE4	ENSG00000153982	5080
OBDPF	ENSG00000130055	5081
FLJ20207	ENSG00000130055	5081
GDE3	ENSG00000130055	5081
MGC4171	ENSG00000102886	5082
GDE6	ENSG00000178795	5083
PP1665	ENSG00000158555	5084
GDE2	ENSG00000158555	5084
C15orf58	ENSG00000183208	5085
KIR	ENSG00000164949	5086
SIP1	ENSG00000092208	5087
HHRF-1	ENSG00000179409	5088
DKFZP434B131	ENSG00000179409	5088
DKFZP434D174	ENSG00000179409	5088
HC56	ENSG00000179409	5088
HCAP1	ENSG00000179409	5088
FLJ23459	ENSG00000152147	5089
FLJ13956	ENSG00000142252	5090
FAM51A1	ENSG00000046647	5091
FLJ20514	ENSG00000046647	5091
FLJ40869	ENSG00000178295	5092
Gen	ENSG00000178295	5092
C7orf20	ENSG00000239857	5093
CGI-20	ENSG00000239857	5093
H_NH1244M04.5	ENSG00000239857	5093
CEE	ENSG00000239857	5093
TRC35	ENSG00000239857	5093
FLJ45472	ENSG00000131095	5094
HSS	ENSG00000127554	5095
ERV1	ENSG00000127554	5095
HERV1	ENSG00000127554	5095
HPO1	ENSG00000127554	5095
HPO2	ENSG00000127554	5095
ZNF163	ENSG00000162676	5096
GFI1A	ENSG00000162676	5096
GFI-1	ENSG00000162676	5096
ZNF163B	ENSG00000165702	5097
EFGM	ENSG00000168827	5098
GFM	ENSG00000168827	5098
EGF1	ENSG00000168827	5098
mtEF-G1	ENSG00000168827	5098
EFG2	ENSG00000164347	5099
FLJ21661	ENSG00000164347	5099
EF-G2mt	ENSG00000164347	5099
C6orf114	ENSG00000145990	5100
FLJ20330	ENSG00000145990	5100
ADG-90	ENSG00000145990	5100
FLJ23802	ENSG00000141098	5101
MGC11335	ENSG00000141098	5101
GFPT	ENSG00000198380	5102
GFAT	ENSG00000198380	5102
GFA	ENSG00000198380	5102
GFAT1	ENSG00000198380	5102
GFAT2	ENSG00000131459	5103
GDNFRA	ENSG00000151892	5104
RETL1	ENSG00000151892	5104
GDNFR	ENSG00000151892	5104
GFR-ALPHA-1	ENSG00000151892	5104
RET1L	ENSG00000151892	5104
TRNR1	ENSG00000151892	5104
RETL2	ENSG00000168546	5105
GDNFRB	ENSG00000168546	5105
NTNRA	ENSG00000168546	5105
TRNR2	ENSG00000168546	5105
GFRa-3	ENSG00000146013	5106
C6orf144	ENSG00000187871	5107
GRAL	ENSG00000187871	5107
UNQ9356	ENSG00000187871	5107
bA360D14.1	ENSG00000187871	5107
Goofy	ENSG00000261949	5108
VEAR	ENSG00000103365	5109
KIAA1080	ENSG00000103365	5109
KIAA0154	ENSG00000125447	5110
A2LD1	ENSG00000134864	5111
C7orf24	ENSG00000006625	5112
GCTG	ENSG00000006625	5112
MGC3077	ENSG00000006625	5112
CRF21	ENSG00000006625	5112
Ggc	ENSG00000006625	5112
VKCFD1	ENSG00000115486	5113
FLJ35713	ENSG00000179168	5114
MGC33369	ENSG00000179168	5114
ZNF403	ENSG00000005955	5115
ZFP403	ENSG00000005955	5115
LZK1	ENSG00000005955	5115
FLJ22561	ENSG00000005955	5115
FLJ21230	ENSG00000005955	5115
DIF-3	ENSG00000005955	5115
DIF3	ENSG00000005955	5115
GGPPS1	ENSG00000152904	5116
GGT	ENSG00000100031	5117
D22S672	ENSG00000100031	5117
D22S732	ENSG00000100031	5117
CD224	ENSG00000100031	5117
GGTLA1	ENSG00000099998	5119
GGT-REL	ENSG00000099998	5119
FLJ90165	ENSG00000167741	5120
GGTL5	ENSG00000131067	5121
GGTL3	ENSG00000131067	5121
D20S101	ENSG00000131067	5121
dJ18C9.2	ENSG00000131067	5121
GGTLA4	ENSG00000149435	5122
GGTLA3	ENSG00000149435	5122
dJ831C21.2	ENSG00000149435	5122
dJ831C21.1	ENSG00000149435	5122
GGTL4	ENSG00000100121	5123
GH-N	ENSG00000259384	5124
GHN	ENSG00000259384	5124
GH	ENSG00000259384	5124
hGH-N	ENSG00000259384	5124
GH-V	ENSG00000136487	5125
GHV	ENSG00000136487	5125
GHL	ENSG00000136487	5125
hGH-V	ENSG00000136487	5125
LGP1	ENSG00000167925	5126
HSPC282	ENSG00000165678	5127
PTD010	ENSG00000165678	5127
DERP2	ENSG00000165678	5127
My021	ENSG00000165678	5127
TMBIM5	ENSG00000165678	5127
GHBP	ENSG00000112964	5128
GHRF	ENSG00000118702	5129
MTLRP	ENSG00000157017	5130
ghrelin	ENSG00000157017	5130
obestatin	ENSG00000157017	5130
C17orf39	ENSG00000141034	5131
VID24	ENSG00000141034	5131
C20orf11	ENSG00000101193	5132
FLJ20602	ENSG00000101193	5132
bA305P22.1	ENSG00000101193	5132
TWA1	ENSG00000101193	5132
TCN3	ENSG00000134812	5133
IFMH	ENSG00000134812	5133
INF	ENSG00000134812	5133
PERQ1	ENSG00000146830	5134
GYF1	ENSG00000146830	5134
PERQ2	ENSG00000204120	5135
PERQ3	ENSG00000204120	5135
TNRC15	ENSG00000204120	5135
PARK11	ENSG00000204120	5135
KIAA0642	ENSG00000204120	5135
GYF2	ENSG00000204120	5135
HIMAP1	ENSG00000213203	5136
IMAP38	ENSG00000213203	5136
IMAP1	ENSG00000213203	5136
IAN2	ENSG00000213203	5136
DKFZp586D0824	ENSG00000106560	5137
HIMAP2	ENSG00000106560	5137
IMAP2	ENSG00000106560	5137
IAN12	ENSG00000106560	5137
HIMAP4	ENSG00000133574	5138
FLJ11110	ENSG00000133574	5138
IMAP4	ENSG00000133574	5138
IAN1	ENSG00000133574	5138
IAN4L1	ENSG00000196329	5139
HIMAP3	ENSG00000196329	5139
IAN5	ENSG00000196329	5139
FLJ22690	ENSG00000133561	5140
IAN6	ENSG00000133561	5140
MGC27027	ENSG00000179144	5141
IAN7	ENSG00000179144	5141
DKFZp667I133	ENSG00000171115	5142
hIAN6	ENSG00000171115	5142
IAN9	ENSG00000171115	5142
ZH2C2	ENSG00000145723	5143
FLJ20125	ENSG00000145723	5143
GIN-1	ENSG00000145723	5143
TGIN1	ENSG00000145723	5143
C6orf72	ENSG00000055211	5144
dJ12G14.2	ENSG00000055211	5144
KIAA0186	ENSG00000101003	5145
PSF1	ENSG00000101003	5145
PSF2	ENSG00000131153	5146
Pfs2	ENSG00000131153	5146
FLJ13912	ENSG00000181938	5147
PSF3	ENSG00000181938	5147
MGC14799	ENSG00000147536	5148
SLD5	ENSG00000147536	5148
C19orf3	ENSG00000123159	5149
RGS19IP1	ENSG00000123159	5149
TIP-2	ENSG00000123159	5149
Hs.6454	ENSG00000123159	5149
GIPC	ENSG00000123159	5149
SEMCAP	ENSG00000123159	5149
GLUT1CBP	ENSG00000123159	5149
SYNECTIN	ENSG00000123159	5149
FLJ20075	ENSG00000137960	5150
SEMCAP-2	ENSG00000137960	5150
C19orf64	ENSG00000179855	5151
DFNB72	ENSG00000179855	5151
DFNB15	ENSG00000179855	5151
DFNB95	ENSG00000179855	5151
KIAA0148	ENSG00000139436	5152
PKL	ENSG00000139436	5152
ODDD	ENSG00000152661	5153
GJAL	ENSG00000152661	5153
CX43	ENSG00000152661	5153
ODD	ENSG00000152661	5153
ODOD	ENSG00000152661	5153
SDTY3	ENSG00000152661	5153
CZP3	ENSG00000121743	5154
CX46	ENSG00000121743	5154
CX37	ENSG00000187513	5155
CX40	ENSG00000143140	5156
CAE1	ENSG00000121634	5157
CZP1	ENSG00000121634	5157
CAE	ENSG00000121634	5157
CX50	ENSG00000121634	5157
CX59	ENSG00000131233	5158
CX58	ENSG00000131233	5158
CX62	ENSG00000135355	5159
CMTX1	ENSG00000169562	5160
CMTX	ENSG00000169562	5160
CX32	ENSG00000169562	5160
DFNB1	ENSG00000165474	5161
DFNA3	ENSG00000165474	5161
CX26	ENSG00000165474	5161
NSRD1	ENSG00000165474	5161
DFNA2	ENSG00000188910	5162
EKV	ENSG00000188910	5162
CX31	ENSG00000188910	5162
CX30.3	ENSG00000189433	5163
CX31.1	ENSG00000189280	5164
ED2	ENSG00000121742	5165
EDH	ENSG00000121742	5165
CX30	ENSG00000121742	5165
CX25	ENSG00000164411	5166
bA136M9.1	ENSG00000164411	5166
GJA7	ENSG00000182963	5167
CX45	ENSG00000182963	5167
GJA12	ENSG00000198835	5168
CX47	ENSG00000198835	5168
CX46.6	ENSG00000198835	5168
SPG44	ENSG00000198835	5168
CX30.2	ENSG00000176402	5169
CX36	ENSG00000159248	5170
CX31.9	ENSG00000183153	5171
GJA11	ENSG00000183153	5171
Cx30.2	ENSG00000183153	5171
CX40.1	ENSG00000177291	5172
FLJ90023	ENSG00000177291	5172
CX23	ENSG00000203733	5173
GK1	ENSG00000198814	5174
GKD	ENSG00000198814	5174
GKP2	ENSG00000196475	5175
GKTA	ENSG00000196475	5175
MGC40579	ENSG00000175066	5176
GKAP42	ENSG00000165113	5177
FKSG21	ENSG00000165113	5177
AMP18	ENSG00000169605	5178
BRICD1	ENSG00000169605	5178
TFIZ1	ENSG00000183607	5179
PRO813	ENSG00000183607	5179
VLTI465	ENSG00000183607	5179
blottin	ENSG00000183607	5179
GDDR	ENSG00000183607	5179
BRICD1B	ENSG00000183607	5179
GALA	ENSG00000102393	5180
ELNR1	ENSG00000170266	5181
MGC10771	ENSG00000163521	5182
FLJ90231	ENSG00000166105	5183
GIG18	ENSG00000106415	5184
FAM117C	ENSG00000106415	5184
TSSN1	ENSG00000106415	5184
KIAA0836	ENSG00000138604	5185
HSEPI	ENSG00000138604	5185
GCSP	ENSG00000178445	5186
COLM	ENSG00000186417	5187
CRG-L2	ENSG00000186417	5187
CLOM	ENSG00000186417	5187
colmedin	ENSG00000186417	5187
UNC-112	ENSG00000186417	5187
GLE1L	ENSG00000119392	5188
LCCS1	ENSG00000119392	5188
hGLE1	ENSG00000119392	5188
MG-160	ENSG00000090863	5189
ESL-1	ENSG00000090863	5189
CFR-1	ENSG00000090863	5189
GLI	ENSG00000111087	5190
THP2	ENSG00000074047	5191
HPE9	ENSG00000074047	5191
THP1	ENSG00000074047	5191
GCPS	ENSG00000106571	5192
PHS	ENSG00000106571	5192
PAP-A	ENSG00000106571	5192
PAPA	ENSG00000106571	5192
PAPA1	ENSG00000106571	5192
PAPB	ENSG00000106571	5192
ACLS	ENSG00000106571	5192
PPDIV	ENSG00000106571	5192
HKR4	ENSG00000250571	5193
ZNF928	ENSG00000250571	5193
RTVP1	ENSG00000139278	5194
GliPR	ENSG00000139278	5194
MGC26856	ENSG00000173401	5195
MGC39497	ENSG00000180481	5196
C9orf19	ENSG00000122694	5197
GAPR-1	ENSG00000122694	5197
FLJ36155	ENSG00000174332	5198
NPHP7	ENSG00000126603	5199
ZNF515	ENSG00000107249	5200
MGC33662	ENSG00000107249	5200
VMGLOM	ENSG00000174842	5201
FAP48	ENSG00000174842	5201
GLML	ENSG00000174842	5201
GVM	ENSG00000174842	5201
FKBPAP	ENSG00000174842	5201
GLOD1	ENSG00000124767	5202
C17orf25	ENSG00000167699	5203
CGI-150	ENSG00000167699	5203
HC71	ENSG00000167699	5203
GLP-1R	ENSG00000112164	5204
STHE	ENSG00000145888	5205
GLR	ENSG00000101958	5206
GRX	ENSG00000173221	5207
GRX1	ENSG00000173221	5207
GRX2	ENSG00000023572	5208
bA101E13.1	ENSG00000023572	5208
TXNL2	ENSG00000108010	5209
PICOT	ENSG00000108010	5209
bA500G10.4	ENSG00000108010	5209
GRX3	ENSG00000108010	5209
GLRX4	ENSG00000108010	5209
GRX4	ENSG00000108010	5209
C14orf87	ENSG00000182512	5210
PR01238	ENSG00000182512	5210
GRX5	ENSG00000182512	5210
KIAA0838	ENSG00000115419	5211
GLS1	ENSG00000115419	5211
GA	ENSG00000135423	5212
LGA	ENSG00000135423	5212
hLGA	ENSG00000135423	5212
FLJ31978	ENSG00000151948	5213
GLTDC1	ENSG00000204007	5214
AD-017	ENSG00000016864	5215
FLJ14611	ENSG00000016864	5215
FLJ31494	ENSG00000120820	5216
GLUD	ENSG00000148672	5217
GLUDP1	ENSG00000182890	5218
GLNS	ENSG00000135821	5219
GAT	ENSG00000149124	5220
ACGNAT	ENSG00000149124	5220
MGC15397	ENSG00000166840	5221
FLJ34646	ENSG00000166840	5221
BXMAS2-10	ENSG00000156689	5222
MGC24009	ENSG00000156689	5222
C6orf140	ENSG00000203972	5223
bA28H17.2	ENSG00000203972	5223
HBEBP4	ENSG00000168237	5224
HBEBP2	ENSG00000168237	5224
BM045	ENSG00000140632	5225
HIBDL	ENSG00000140632	5225
NP60	ENSG00000140632	5225
N-PAC	ENSG00000140632	5225
SAP-3	ENSG00000196743	5226
FLJ13057	ENSG00000087338	5227
BTBD13	ENSG00000087338	5227
GCL1	ENSG00000087338	5227
SPATA29	ENSG00000087338	5227
GMD	ENSG00000112699	5228
SDR3E1	ENSG00000112699	5228
P96PIF	ENSG00000162419	5229
PIF96	ENSG00000162419	5229
P79PIF	ENSG00000101216	5230
KIAA1269	ENSG00000101216	5230
PIF79	ENSG00000101216	5230
